ID,DaRioRA,DaRioDEC,ObjID,ra,dec,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,gMeanPSFmagNpt,rMeanPSFmagNpt,iMeanPSFmagNpt,zMeanPSFmagNpt,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,zFlags,zQfPerfect
"1951","84.168292","-6.225947","100520841683369281","84.16833216","-6.22592378","15.9549","0.001296","14.7689","0.000578","14.0041","0.000363","13.606","0.000422","6","9","10","11","16696","0.999762","16696","0.999773","16696","0.99966","16696","0.999032"
"1952","84.168417","-5.298675","101640841684281998","84.16844388","-5.29868612","17.7774","0.004186","16.0117","0.001908","15.0114","0.000608","14.3765","0.000783","5","3","10","7","16696","0.998982","16696","0.998899","16696","0.999733","16696","0.99944"
"1953","84.169125","-6.175911","100580841690939307","84.16911268","-6.17589731","18.4837","0.005381","16.6917","0.002193","15.7878","0.000845","15.0097","0.00072","6","5","12","17","16793912","0.999769","16793912","0.999214","16793912","0.999422","16793912","0.999746"
"1954","84.169542","-6.502592","100190841695517293","84.16954165","-6.50257319","15.6372","0.000976","14.2068","0.0005","13.5892","0.000731","13.3555","0.000518","8","7","2","6","16696","0.999145","16696","0.999322","16793912","0.999667","16793912","0.999207"
"1955","84.169542","-6.867922","99750841695248868","84.16953083","-6.86792722","16.6036","0.001748","15.4666","0.001051","14.4014","0.000453","13.9051","0.000568","7","6","10","8","16696","0.999449","16696","0.999351","16696","0.999716","16696","0.999101"
"1956","84.170583","-6.688267","99970841706144475","84.17061","-6.68823761","19.3885","0.011238","17.8473","0.003585","16.0156","0.000848","15.0856","0.001344","6","9","16","4","16696","0.999392","16696","0.999361","16696","0.999724","16696","0.999694"
"1957","84.170833","-5.893517","100920841708288178","84.17083816","-5.89353787","17.0623","0.002816","15.3798","0.001707","14.3363","0.000343","13.6939","0.000516","4","2","16","8","16696","0.999821","16696","0.998692","16696","0.999553","16696","0.999528"
"1958","84.171708","-6.68365","99980841717260017","84.17171868","-6.68362397","19.1515","0.009143","17.9822","0.003705","15.9732","0.001063","15.0303","0.001492","6","10","10","4","16696","0.999573","16696","0.999794","16696","0.999457","16696","0.999216"
"1960","84.175125","-5.676856","101180841751708203","84.17511439","-5.67686642","16.1322","0.001207","14.5982","0.000599","13.7592","0.000362","13.2285","0.000383","8","7","8","9","16696","0.999952","16696","0.999468","16696","0.999699","16696","0.999508"
"1961","84.175167","-6.118361","100650841751828349","84.17519288","-6.11836761","16.896","0.002702","15.7833","0.001249","14.4853","0.000358","13.8905","0.000489","4","6","17","11","16696","0.998918","16696","0.999875","16696","0.999601","16696","0.999475"
"1962","84.177792","-6.955353","99650841778133845","84.17780826","-6.95547898","15.5903","0.001364","14.4171","0.000457","13.7977","0.000537","13.5309","0.000475","4","10","4","8","16696","0.999661","16696","0.999755","16696","0.999014","16696","0.999781"
"1963","84.177917","-5.569981","101310841779696458","84.17792302","-5.56996868","16.3689","0.001558","14.9709","0.00069","14.1368","0.000328","13.5689","0.000423","7","8","15","11","16696","0.999871","16696","0.999815","16793912","0.999955","16696","0.999166"
"1964","84.180875","-5.45135","101450841809078788","84.18090914","-5.45137227","21.6466","0.087541","19.033","0.008525","17.0942","0.001787","15.9085","0.001549","3","8","13","9","16793912","0.999695","16696","0.999311","16696","0.999219","16696","0.999709"
"1965","84.182375","-6.257933","100490841824060889","84.18241672","-6.25792349","18.0652","0.002986","16.8676","0.001673","15.4431","0.00067","14.7925","0.000726","12","11","14","13","16696","0.999791","16696","0.999756","16793912","0.999081","16793912","0.999667"
"1968","84.186125","-5.268753","101670841861367925","84.18614285","-5.26875101","16.4774","0.001716","14.9633","0.000689","14.1636","0.000504","13.635","0.000482","6","8","6","9","16696","0.999626","16696","0.998977","16696","0.999744","16696","0.99969"
"1969","84.188333","-5.641425","101230841883040699","84.18827687","-5.6414341","16.294","0.001335","15.3437","0.00082","14.8076","0.000413","14.4815","0.000609","8","8","18","13","16696","0.999582","16696","0.999178","16696","0.999773","16696","0.999644"
"1970","84.188375","-6.469344","100230841883957197","84.18839533","-6.46933512","17.0448","0.005594","15.8496","0.001208","14.4663","0.000446","13.8085","0.000595","1","7","11","7","16696","0.999478","16696","0.999302","16696","0.999188","16696","0.998757"
"1971","84.194917","-4.742","102300841949609760","84.19496187","-4.74227539","16.9217","0.001901","15.7017","0.00103","14.8504","0.000641","14.5185","0.000616","8","7","8","12","16696","0.999756","16696","0.999431","16696","0.999096","16696","0.9993"
"1972","84.196208","-5.509519","101380841962169014","84.1961906","-5.50951342","16.272","0.001868","15.0559","0.000755","14.2877","0.000364","13.9074","0.00049","4","7","14","10","16696","0.999829","16696","0.999861","16696","0.999693","16696","0.999201"
"1973","84.196583","-5.380578","101540841965773736","84.19658743","-5.38057655","17.8525","0.006453","16.7197","0.001663","15.1195","0.000548","14.4122","0.000681","2","10","14","9","16696","0.999856","16696","0.999203","16696","0.999652","16696","0.999294"
"1974","84.198083","-6.138975","100630841980703613","84.19808364","-6.13898228","17.2997","0.002657","16.0889","0.001222","14.9762","0.00047","14.468","0.000549","6","8","16","15","16696","0.999701","16696","0.999136","16696","0.999164","16696","0.9996"
"1975","84.198375","-5.608686","101270841983940024","84.19834153","-5.60867158","16.827","0.002092","15.3458","0.000884","14.2278","0.000337","13.6732","0.000456","6","7","15","10","16696","0.999246","16696","0.999589","16696","0.999528","16696","0.999242"
"1976","84.200667","-5.681353","101180842006722790","84.20066645","-5.68135617","17.9924","0.00404","16.8824","0.002585","15.3424","0.000578","14.6202","0.000637","6","5","16","13","16696","0.999729","16696","0.99929","16696","0.99968","16696","0.999124"
"1977","84.201042","-5.382536","101540842010311305","84.20104066","-5.38261247","17.7262","0.004151","16.5108","0.001655","15.0742","0.000476","14.412","0.000685","4","7","18","9","16696","0.999856","16696","0.999511","16696","0.999519","16696","0.99967"
"1978","84.204167","-5.946975","100860842041703979","84.20419227","-5.94699146","16.1385","0.001236","14.9372","0.000599","14.1492","0.00035","13.6943","0.000603","8","10","13","6","16696","0.999729","16696","0.999606","16696","0.999656","16696","0.998339"
"1979","84.205708","-4.818067","102210842057078734","84.20570436","-4.81807856","17.4605","0.003265","15.9303","0.001427","15.0931","0.000618","14.5751","0.000697","5","5","10","10","16696","0.999712","16696","0.999382","16696","0.999708","16696","0.999137"
"1980","84.206167","-4.963444","102040842061754277","84.20617732","-4.96345096","17.2595","0.002297","15.7905","0.000862","14.8969","0.000564","14.4345","0.000617","8","12","11","11","16696","0.999207","16696","0.998985","16696","0.999721","16696","0.999411"
"1982","84.206917","-5.069278","101910842069217288","84.20692131","-5.06925835","17.1059","0.003579","15.7215","0.001088","14.6064","0.000423","13.9686","0.000595","3","7","14","7","16696","0.999718","16696","0.999477","16696","0.999692","16696","0.998545"
"1984","84.208917","-6.691458","99970842089290659","84.20892324","-6.69143129","17.5352","0.003198","15.744","0.001045","14.691","0.000476","13.99","0.000662","6","8","12","7","16696","0.999623","16696","0.999453","16696","0.998739","16696","0.999572"
"1985","84.209292","-6.816181","99820842093210970","84.2093111","-6.81618668","17.7226","0.002768","16.5421","0.00163","15.0326","0.000497","14.3408","0.000569","10","8","16","13","16696","0.999835","16696","0.999139","16696","0.99948","16696","0.999161"
"1986","84.209542","-7.568925","98910842095427637","84.20953644","-7.56896936","15.7606","0.001207","14.6829","0.000515","14.0443","0.000318","13.7307","0.000558","6","10","14","7","16696","0.99958","16696","0.999335","16696","0.999007","16696","0.999288"
"1987","84.211333","-4.474447","102630842113551093","84.21134078","-4.47448048","16.6084","0.001592","15.1665","0.000668","14.356","0.000489","13.9111","0.000553","8","10","8","9","16696","0.999711","16696","0.998959","16696","0.999646","16696","0.999672"
"1989","84.211792","-7.124358","99450842118821133","84.21186859","-7.1243901","18.1535","0.004592","16.1396","0.00155","14.8597","0.000498","14.2015","0.000634","6","5","13","9","16696","0.999713","16696","0.999029","16696","0.99876","16696","0.999378"
"1990","84.21225","-5.551225","101330842122478944","84.21221602","-5.55122936","16.904","0.002648","15.7674","0.001135","14.4878","0.000433","13.9286","0.000514","5","7","12","9","16696","0.999871","16696","0.999349","16696","0.99969","16696","0.999664"
"1991","84.212625","-4.724847","102330842126900648","84.21266535","-4.72486579","16.9095","0.002707","15.1845","0.000718","14.1705","0.000387","13.5221","0.000477","4","8","10","8","16696","0.998887","16696","0.998592","16696","0.999669","16696","0.999585"
"1994","84.216083","-5.143283","101820842161138469","84.21610839","-5.14327003","15.6749","0.001053","14.5017","0.00048","13.8421","0.000547","13.4623","0.000462","7","10","4","8","16696","0.999707","16696","0.99968","16696","0.999695","16696","0.998594"
"1995","84.218042","-7.102839","99470842180636977","84.21803157","-7.10283518","18.2541","0.00593","17.0765","0.002763","15.3152","0.000757","14.4909","0.00079","4","5","9","8","16696","0.999546","16696","0.999057","16696","0.999444","16696","0.999684"
"1996","84.219542","-6.718989","99930842195447623","84.21952797","-6.71896127","19.5363","0.010136","17.5329","0.004232","15.9103","0.001009","14.9819","0.000961","8","4","10","8","16696","0.999571","16696","0.999077","16696","0.999048","16696","0.999479"
"1997","84.219708","-4.833433","102200842197160309","84.21971512","-4.8334319","17.2122","0.002219","15.6292","0.001193","14.6741","0.000625","14.1576","0.000706","8","7","7","7","16696","0.999707","16696","0.998839","16696","0.999603","16696","0.999044"
"1999","84.224833","-4.953197","102050842248546487","84.22485296","-4.95329554","14.4767","0.00058","13.8311","0.000527","13.5876","0.001","13.4935","0.000473","7","4","1","8","16696","0.999152","16696","0.999457","16793912","0.999723","16696","0.998944"
"2000","84.226","-5.538417","101350842260104301","84.22599565","-5.53842836","20.5313","0.023864","18.2262","0.005107","16.2828","0.000925","15.2566","0.001148","8","7","18","7","16696","0.999822","16793912","0.999885","16696","0.999662","16696","0.999717"
"2001","84.226208","-6.329325","100400842261965224","84.22619253","-6.32931015","17.3977","0.00248","16.1743","0.001446","14.9671","0.000441","14.3442","0.000651","8","7","19","9","16696","0.99975","16696","0.999278","16696","0.999666","16696","0.999549"
